project,canonical_id,source,cwe,publish_at,cve_id,adv_id,intro_time_verdict,vuln_exists_at_intro_version,manual_review_needed,architecture_type,architecture_confidence,classification_type,primary_module,secondary_modules,category,category_name,module_from_step2_primary,module_from_step2_secondary,module_from_step2_classification_type,input_type,input_subtype,mechanism_type,mechanism_subtype,requires_ai_function,ai_native_subtype,cross_agent,difficulty,confidence,overall_confidence,manual_review_reason,fail_code,fail_reason
Comfy-Org_ComfyUI-Manager,CVE-2025-67303,cves,CWE-420,2026-01-05T16:15:42.977,CVE-2025-67303,GHSA-95pq-hr8p-f5g7,correct,yes,no,plugin_based_ai_extension,high,matched_existing_module,sharing_export,"rest_api, config_loader",A,传统类型漏洞,sharing_export,"rest_api, config_loader",matched_existing_module,api_input,http_get_post,auth_bypass,missing_authentication,no,none,no,easy,high,,,,
Comfy-Org_ComfyUI-Manager,CVE-2026-22777,cves,CWE-93,2026-01-10T07:16:03.680,CVE-2026-22777,GHSA-562r-8445-54r2,correct,yes,no,plugin_based_ai_extension,high,matched_existing_module,config_loader,"rest_api, input_validation",A,传统类型漏洞,config_loader,"rest_api, input_validation",matched_existing_module,api_input,http_query,injection,crlf_injection,no,none,no,easy,high,,,,
DayuanJiang_next-ai-draw-io,CVE-2026-40608,cves,CWE-770,2026-04-21T18:16:52.280,CVE-2026-40608,GHSA-9q7h-wgfw-p378,correct,yes,no,llm_application_platform,medium,matched_existing_module,mcp_server,"state_store, rest_api",A,传统类型漏洞,mcp_server,"state_store, rest_api",matched_existing_module,api_input,http_post_body,resource_exhaustion,unbounded_buffer,no,none,no,easy,high,,,,
DeDeveloper23_codebase-mcp,CVE-2026-39884,cves,CWE-88,2026-04-15T04:17:37.097,CVE-2026-39884,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deepractice_PromptX,CVE-2026-7217,cves,"CWE-22, CWE-36",2026-04-28T03:16:04.777,CVE-2026-7217,,correct,yes,no,agent_runtime_platform,medium,matched_existing_module,mcp_server,"agent_core, websocket_server",B,AI功能实现+传统方式,mcp_server,"agent_core, websocket_server",matched_existing_module,user_input,chat_message,injection,path_traversal,yes,none,no,easy,high,,,,
FedML-AI_FedML,CVE-2026-5535,cves,CWE-22,2026-04-05T03:16:01.700,CVE-2026-5535,,correct,yes,no,ai_model_serving,high,matched_existing_module,input_validation,none,A,传统类型漏洞,input_validation,none,matched_existing_module,api_input,mqtt_json_message,injection,path_traversal,no,none,no,medium,medium,,,,
FedML-AI_FedML,CVE-2026-5536,cves,"CWE-20, CWE-502",2026-04-05T04:16:09.487,CVE-2026-5536,,correct,yes,no,insufficient_evidence,low,uncertain_existing_module,insufficient_evidence,none,A,传统类型漏洞,insufficient_evidence,none,uncertain_existing_module,api_input,pickled_bytes,injection,insecure_deserialization,no,none,no,easy,low,,,,
FlowiseAI_Flowise,CVE-2024-31621,cves,CWE-94,2024-04-29T17:15:19.057,CVE-2024-31621,,correct,yes,yes,ai_application_platform,high,matched_existing_module,code_sandbox,"workflow_engine, execution_runtime",B,AI功能实现+传统方式,code_sandbox,"workflow_engine, execution_runtime",matched_existing_module,api_input,json_javascript_code,injection,sandbox_escape,no,none,no,medium,high,,,,
FlowiseAI_Flowise,CVE-2024-36420,cves,CWE-74,2024-07-01T16:15:04.377,CVE-2024-36420,,correct,yes,no,llm_application_platform,high,matched_existing_module,input_validation,"rest_api, object_storage",A,传统类型漏洞,input_validation,"rest_api, object_storage",matched_existing_module,api_input,request_body_filename,injection,path_traversal,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2024-36421,cves,CWE-346,2024-07-01T16:15:04.623,CVE-2024-36421,,correct,yes,no,ai_application_platform,high,matched_existing_module,api_key_management,"rest_api, authorization",A,传统类型漏洞,api_key_management,"rest_api, authorization",matched_existing_module,api_input,http_request,auth_bypass,cors_misconfiguration,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2024-36422,cves,CWE-79,2024-07-01T16:15:04.860,CVE-2024-36422,,correct,yes,no,ai_application_platform,high,matched_existing_module,input_validation,rest_api,A,传统类型漏洞,input_validation,rest_api,matched_existing_module,api_input,path_parameter,injection,reflected_xss,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2024-36423,cves,CWE-79,2024-07-01T19:15:03.627,CVE-2024-36423,,correct,yes,no,ai_application_platform,high,matched_existing_module,input_validation,rest_api,A,传统类型漏洞,input_validation,rest_api,matched_existing_module,api_input,path_parameter,injection,reflected_xss,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2024-37145,cves,CWE-79,2024-07-01T19:15:03.853,CVE-2024-37145,,correct,yes,no,ai_application_platform,high,matched_existing_module,llm_streaming,"rest_api, input_validation",A,传统类型漏洞,llm_streaming,"rest_api, input_validation",matched_existing_module,user_input,url_path_parameter,injection,reflected_xss,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2024-37146,cves,CWE-79,2024-07-01T19:15:04.070,CVE-2024-37146,,correct,yes,no,llm_application_platform,high,matched_existing_module,input_validation,"rest_api, authentication",A,传统类型漏洞,input_validation,"rest_api, authentication",matched_existing_module,user_input,path_parameter,injection,cross_site_scripting,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2024-8181,cves,CWE-287,2024-08-27T13:15:06.820,CVE-2024-8181,,correct,yes,no,ai_application_platform,high,matched_existing_module,authentication,"rest_api, workflow_engine, authorization",A,传统类型漏洞,authentication,"rest_api, workflow_engine, authorization",matched_existing_module,api_input,http_request,auth_bypass,conditional_missing_authentication,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2024-8182,cves,"NVD-CWE-noinfo, CWE-400",2024-08-27T13:15:07.093,CVE-2024-8182,,incorrect,no,no,ai_application_platform,high,matched_existing_module,object_storage,"authentication, rate_limiting, input_validation",A,传统类型漏洞,object_storage,"authentication, rate_limiting, input_validation",matched_existing_module,api_input,query_parameter,resource_exhaustion,missing_authentication_and_rate_limiting,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2024-9148,cves,CWE-79,2024-09-25T01:15:49.297,CVE-2024-9148,,correct,yes,no,ai_application_platform,high,matched_existing_module,chat_ui,embedding_ui,A,传统类型漏洞,chat_ui,embedding_ui,matched_existing_module,user_input,chat_message,injection,stored_xss,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2025-26319,cves,CWE-434,2025-03-04T22:15:40.993,CVE-2025-26319,GHSA-5w3r-f6gm-c25w,correct,yes,no,ai_application_platform,high,matched_existing_module,input_validation,"rest_api, authentication",A,传统类型漏洞,input_validation,"rest_api, authentication",matched_existing_module,file_input,uploaded_file,input_validation,unrestricted_file_upload,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2025-29189,cves,CWE-89,2025-04-09T12:15:15.003,CVE-2025-29189,,correct,yes,no,llm_application_platform,high,matched_existing_module,vector_store,"rest_api, retrieval_pipeline, input_validation",A,传统类型漏洞,vector_store,"rest_api, retrieval_pipeline, input_validation",matched_existing_module,user_input,string_parameter,injection,sql_injection,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2025-29192,cves,CWE-79,2025-10-06T02:15:40.120,CVE-2025-29192,,correct,yes,no,ai_application_platform,high,matched_existing_module,chat_ui,"input_validation, message_pipeline",A,传统类型漏洞,chat_ui,"input_validation, message_pipeline",matched_existing_module,user_input,chat_message_body,injection,stored_xss,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2025-34267,cves,CWE-77,2025-10-14T20:15:34.147,CVE-2025-34267,,incorrect,yes,no,ai_application_platform,high,matched_existing_module,code_sandbox,"tool_execution, tool_registry",A,传统类型漏洞,code_sandbox,"tool_execution, tool_registry",matched_existing_module,api_input,tool_creation_request,injection,command_injection,no,none,no,medium,high,,,,
FlowiseAI_Flowise,CVE-2025-50538,cves,CWE-79,2025-10-06T02:15:40.337,CVE-2025-50538,GHSA-964p-j4gg-mhwc,correct,yes,no,ai_application_platform,high,matched_existing_module,input_validation,"chat_ui, tool_execution",B,AI功能实现+传统方式,input_validation,"chat_ui, tool_execution",matched_existing_module,api_input,json_payload,injection,stored_xss,yes,tool_output_poisoning,no,medium,high,,,,
FlowiseAI_Flowise,CVE-2025-57164,cves,CWE-77,2025-10-17T18:15:37.013,CVE-2025-57164,,correct,yes,no,ai_application_platform,high,matched_existing_module,vector_store,"node_system, workflow_engine",B,AI功能实现+传统方式,vector_store,"node_system, workflow_engine",matched_existing_module,user_input,workflow_parameter,injection,code_injection,yes,none,no,N/A（当前无法利用）,high,,,,
FlowiseAI_Flowise,CVE-2025-58434,cves,CWE-306,2025-09-12T18:15:34.847,CVE-2025-58434,GHSA-wgpv-6j63-x5ph,correct,yes,no,ai_application_platform,high,matched_existing_module,authentication,none,A,传统类型漏洞,authentication,none,matched_existing_module,user_input,email_address,auth_bypass,missing_authentication,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2025-59434,cves,"CWE-200, CWE-284",2025-09-22T20:15:39.017,CVE-2025-59434,GHSA-435c-mg9p-fv22,correct,yes,no,llm_application_platform,high,matched_existing_module,multi_tenancy,"code_sandbox, authentication",A,传统类型漏洞,multi_tenancy,"code_sandbox, authentication",matched_existing_module,user_input,custom_javascript_function,logic_flaw,missing_tenant_isolation,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2025-59527,cves,CWE-918,2025-09-22T20:15:39.387,CVE-2025-59527,GHSA-hr92-4q35-4j3m,correct,yes,no,ai_application_platform,high,matched_existing_module,document_ingestion,rest_api,A,传统类型漏洞,document_ingestion,rest_api,matched_existing_module,api_input,http_get_query_parameter,injection,server_side_request_forgery,no,none,no,medium,high,,,,
FlowiseAI_Flowise,CVE-2025-59528,cves,CWE-94,2025-09-22T20:15:39.530,CVE-2025-59528,GHSA-3gcm-f6qx-ff7p,incorrect,yes,yes,ai_application_platform,high,matched_existing_module,mcp_client,"tool_execution, input_validation, rest_api",A,传统类型漏洞,mcp_client,"tool_execution, input_validation, rest_api",matched_existing_module,api_input,json_payload,injection,code_injection,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2025-61687,cves,CWE-434,2025-10-06T16:15:35.223,CVE-2025-61687,,correct,yes,no,ai_application_platform,high,matched_existing_module,multimodal_message,"object_storage, input_validation",A,传统类型漏洞,multimodal_message,"object_storage, input_validation",matched_existing_module,file_input,raw_file_upload,input_validation,missing_file_type_validation,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2025-61913,cves,CWE-22,2025-10-08T23:15:31.357,CVE-2025-61913,GHSA-pr8x-mr56-fx5p,correct,yes,no,llm_application_platform,high,matched_existing_module,node_system,input_validation,A,传统类型漏洞,node_system,input_validation,matched_existing_module,api_input,json_body (chatflow configuration),injection,path_traversal,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2025-8943,cves,"CWE-306, CWE-862",2025-08-14T10:15:29.637,CVE-2025-8943,,correct,yes,no,llm_application_platform,high,matched_existing_module,authentication,"rest_api, mcp_client, tool_execution",A,传统类型漏洞,authentication,"rest_api, mcp_client, tool_execution",matched_existing_module,api_input,json_body,auth_bypass,missing_authentication,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2026-30820,cves,CWE-863,2026-03-07T05:16:26.243,CVE-2026-30820,GHSA-wvhq-wp8g-c7vq,correct,yes,no,ai_application_platform,high,matched_existing_module,authorization,"api_key_management, rest_api",A,传统类型漏洞,authorization,"api_key_management, rest_api",matched_existing_module,api_input,custom_header,auth_bypass,missing_authorization_check,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2026-30821,cves,CWE-434,2026-03-07T05:16:26.907,CVE-2026-30821,GHSA-j8g8-j7fc-43v6,correct,yes,no,ai_application_platform,high,matched_existing_module,multimodal_message,"authentication,input_validation,object_storage",A,传统类型漏洞,multimodal_message,"authentication,input_validation,object_storage",matched_existing_module,file_input,multipart_file_upload,logic_flaw,mime_type_spoofing,no,none,no,medium,high,,,,
FlowiseAI_Flowise,CVE-2026-30822,cves,CWE-915,2026-03-07T05:16:27.483,CVE-2026-30822,GHSA-mq4r-h2gh-qv7x,correct,yes,no,ai_application_platform,high,matched_existing_module,rest_api,input_validation,A,传统类型漏洞,rest_api,input_validation,matched_existing_module,api_input,json_body,mass_assignment,object_assign,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2026-30823,cves,"CWE-639, CWE-862",2026-03-07T06:16:10.007,CVE-2026-30823,GHSA-cwc3-p92j-g7qm,correct,yes,no,ai_application_platform,high,matched_existing_module,authorization,"authentication, sso_integration",A,传统类型漏洞,authorization,"authentication, sso_integration",matched_existing_module,user_input,query_string,auth_bypass,improper_whitelisting,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2026-30824,cves,CWE-306,2026-03-07T06:16:10.157,CVE-2026-30824,GHSA-5f53-522j-j454,correct,yes,no,llm_application_platform,high,matched_existing_module,authentication,"api_key_management, authorization",A,传统类型漏洞,authentication,"api_key_management, authorization",matched_existing_module,api_input,http_request,auth_bypass,whitelist_misconfiguration,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2026-31829,cves,CWE-918,2026-03-10T22:16:20.937,CVE-2026-31829,GHSA-fvcw-9w9r-pxc7,correct,yes,no,ai_application_platform,high,matched_existing_module,tool_execution,"tool_registry, agent_core, workflow_engine, node_system",B,AI功能实现+传统方式,tool_execution,"tool_registry, agent_core, workflow_engine, node_system",matched_existing_module,user_input,prompt,injection,ssrf,yes,direct_prompt_injection,no,medium,high,,,,
FlowiseAI_Flowise,CVE-2026-40933,cves,CWE-78,2026-04-21T22:16:19.383,CVE-2026-40933,GHSA-c9gw-hvqq-f33r,correct,yes,no,ai_application_platform,high,matched_existing_module,mcp_client,input_validation,A,传统类型漏洞,mcp_client,input_validation,matched_existing_module,user_input,json_config,injection,os_command_injection,no,none,no,medium,high,,,,
FlowiseAI_Flowise,CVE-2026-41137,cves,CWE-94,2026-04-23T20:16:14.257,CVE-2026-41137,GHSA-9wc7-mj3f-74xv,correct,yes,no,ai_application_platform,high,matched_existing_module,code_sandbox,"node_system, execution_runtime, workflow_engine, rest_api",A,传统类型漏洞,code_sandbox,"node_system, execution_runtime, workflow_engine, rest_api",matched_existing_module,api_input,json_body,injection,code_injection,no,none,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2026-41138,cves,CWE-94,2026-04-23T20:16:14.380,CVE-2026-41138,GHSA-f228-chmx-v6j6,correct,yes,no,ai_application_platform,high,matched_existing_module,code_sandbox,agent_core,C,AI场景新漏洞模式,code_sandbox,agent_core,matched_existing_module,user_input,natural_language_prompt,injection,prompt_injection,yes,direct_prompt_injection,no,easy,high,,,,
FlowiseAI_Flowise,CVE-2026-41264,cves,CWE-184,2026-04-23T20:16:14.750,CVE-2026-41264,GHSA-3hjv-c53m-58jj,correct,yes,no,ai_application_platform,high,matched_existing_module,code_sandbox,"tool_execution, agent_core, node_system",C,AI场景新漏洞模式,code_sandbox,"tool_execution, agent_core, node_system",matched_existing_module,user_input,chat_message,injection,prompt_injection,yes,direct_prompt_injection,no,easy,high,,,,
Flux159_mcp-server-kubernetes,CVE-2025-53355,cves,CWE-77,2025-07-08T17:38:35Z,CVE-2025-53355,GHSA-gjv4-ghm7-q58q,correct,yes,no,mcp_server,high,matched_existing_module,tool_execution,"mcp_server, input_validation",A,传统类型漏洞,tool_execution,"mcp_server, input_validation",matched_existing_module,api_input,mcp_tool_arguments,injection,command_injection,no,none,no,easy,high,,,,
Flux159_mcp-server-kubernetes,CVE-2025-66404,cves,CWE-77,2025-12-03T21:15:53.233,CVE-2025-66404,GHSA-wvxp-jp4w-w8wg,correct,yes,no,mcp_server,high,matched_existing_module,tool_execution,"mcp_server, tool_registry",A,传统类型漏洞,tool_execution,"mcp_server, tool_registry",matched_existing_module,api_input,tool_command_string,injection,command_injection,no,none,no,easy,high,,,,
Flux159_mcp-server-kubernetes,CVE-2026-39884,cves,CWE-88,2026-04-14T15:03:32Z,CVE-2026-39884,GHSA-4xqg-gf5c-ghwq,correct,yes,no,mcp_server,high,matched_existing_module,mcp_server,input_validation,A,传统类型漏洞,mcp_server,input_validation,matched_existing_module,user_input,tool_arguments,injection,command_injection,no,none,no,easy,high,,,,
Flux159_mcp-server-kubernetes,CVE-2026-46519,cves,CWE-863,2026-05-17T19:26:09Z,CVE-2026-46519,GHSA-cr22-wjx7-2w6m,correct,yes,no,mcp_server,high,matched_existing_module,authorization,"mcp_server, tool_execution, tool_registry",A,传统类型漏洞,authorization,"mcp_server, tool_execution, tool_registry",matched_existing_module,api_input,mcp_tool_call,auth_bypass,missing_permission_check,no,none,no,easy,medium,,,,
Gitlawb_openclaude,CVE-2026-35570,cves,"CWE-22, CWE-284",2026-04-21T00:16:28.877,CVE-2026-35570,GHSA-m6rx-7pvw-2f73,correct,yes,no,llm_application_platform,medium,matched_existing_module,authorization,"tool_execution, code_sandbox",A,传统类型漏洞,authorization,"tool_execution, code_sandbox",matched_existing_module,api_input,command_string,auth_bypass,logic_flaw,no,none,no,easy,high,,,,
